reviewId,userName,content,score,at,de_emojized_text,clean_text,normalized_text,stemmed_text
ac67189d-9d78-42c7-aabd-be7d457d5a0e,Evandiego Ibrahim,EZ BANGET,5,2026-07-12 16:31:57,EZ BANGET,ez banget,ez sekali,ez sekali
2efce1b0-7de0-4cd8-a406-520eef8de0b5,Darma Aji,Game Plagiat HOK,1,2026-07-12 16:31:42,Game Plagiat HOK,game plagiat hok,game plagiat game lain,game plagiat game lain
7a1188f7-14e4-40b5-837d-2c7a828d52e3,Asnur Adin,sistem matchmaking gak adil tim musuh ngerti main dan tier nya tinggi² sedangkan tim saya tidak tau cara main cara combo rotasi dan tier nya masih rendah setiap kali saya main selalu dapet tim yang seperti ini tolong diadilkan sistem matchmaking nya biar semua player merasakan apa itu keadilan saya sampai stres berat katemu tim yg kayabeginian saya sudah mauak monton 😭😡,5,2026-07-12 16:31:28,sistem matchmaking gak adil tim musuh ngerti main dan tier nya tinggi² sedangkan tim saya tidak tau cara main cara combo rotasi dan tier nya masih rendah setiap kali saya main selalu dapet tim yang seperti ini tolong diadilkan sistem matchmaking nya biar semua player merasakan apa itu keadilan saya sampai stres berat katemu tim yg kayabeginian saya sudah mauak monton  sedih  marah ,sistem matchmaking gak adil tim musuh ngerti main dan tier nya tinggi sedangkan tim saya tidak tau cara main cara combo rotasi dan tier nya masih rendah setiap kali saya main selalu dapet tim yang seperti ini tolong diadilkan sistem matchmaking nya biar semua player merasakan apa itu keadilan saya sampai stres berat katemu tim yg kayabeginian saya sudah mauak monton sedih marah,sistem matchmaking tidak adil tim musuh paham main dan tier nya tinggi sedangkan tim saya tidak tahu cara main cara combo rotasi dan tier nya masih rendah setiap kali saya main selalu dapat tim yang seperti ini tolong diadilkan sistem matchmaking nya agar semua player merasakan apa itu keadilan saya sampai stres berat katemu tim yang kayabeginian saya sudah mauak moonton sedih marah,sistem matchmaking tidak adil tim musuh paham main dan tier nya tinggi sedang tim saya tidak tahu cara main cara combo rotasi dan tier nya masih rendah tiap kali saya main selalu dapat tim yang seperti ini tolong adil sistem matchmaking nya agar semua player rasa apa itu adil saya sampai stres berat kate tim yang kayabeginian saya sudah mauak moonton sedih marah
7d674dc4-d614-49ea-8c2a-49987cd33886,isnan ali,woy moonton jangan di kasih tim dark sistem semua moonton gua capek moonton,5,2026-07-12 16:31:20,woy moonton jangan di kasih tim dark sistem semua moonton gua capek moonton,woy moonton jangan di kasih tim dark sistem semua moonton gua capek moonton,woy moonton jangan di kasih tim dark sistem semua moonton saya lelah moonton,woy moonton jangan di kasih tim dark sistem semua moonton saya lelah moonton
18e53264-d85b-4fab-a17f-38684c5d8c07,Nathan,seru dan banyak ivent,5,2026-07-12 16:28:55,seru dan banyak ivent,seru dan banyak ivent,seru dan banyak ivent,seru dan banyak ivent
18bb7524-4129-46b0-9c39-aead229eeb06,Yash Priyank,akun gw logout sendiri padahal gw dah top up banyak dan moonton game mu harus diperbaiki ya lu,1,2026-07-12 16:27:55,akun gw logout sendiri padahal gw dah top up banyak dan moonton game mu harus diperbaiki ya lu,akun gw logout sendiri padahal gw dah top up banyak dan moonton game mu harus diperbaiki ya lu,akun saya logout sendiri padahal saya sudah top up banyak dan moonton game mu harus diperbaiki ya kamu,akun saya logout sendiri padahal saya sudah top up banyak dan moonton game mu harus baik ya kamu
c910b700-87d9-43fe-a29b-80aada64bf14,Alkalika Kanaya,knp aku selalu di kasih lose padahal game nya bagus apa aku harus ku hapus game ini sampe stress loh aku...,1,2026-07-12 16:27:27,knp aku selalu di kasih lose padahal game nya bagus apa aku harus ku hapus game ini sampe stress loh aku...,knp aku selalu di kasih lose padahal game nya bagus apa aku harus ku hapus game ini sampe stress loh aku,kenapa saya selalu di kasih kalah padahal game nya bagus apa saya harus saya hapus game ini sampai stress loh saya,kenapa saya selalu di kasih kalah padahal game nya bagus apa saya harus saya hapus game ini sampai stress loh saya
52c32564-0c3f-4862-8c0b-4a25c8002aeb,Lucian,sistem matchmaking ga jelas,1,2026-07-12 16:26:18,sistem matchmaking ga jelas,sistem matchmaking ga jelas,sistem matchmaking tidak jelas,sistem matchmaking tidak jelas
7f1da5bb-3a66-43e6-810e-5771bbef4f27,Desmitha Elmyra,mb nya gudeeeee pool,3,2026-07-12 16:24:43,mb nya gudeeeee pool,mb nya gude pool,mb nya gude pool,mb nya gude pool
ee8cc632-1f56-46cf-a2b2-9e33f552c976,Ahmad Azzam Arrazi,SANGAT SERU APALAGI KALAU SUDAH TERBIASA BANGET MAINNYA,5,2026-07-12 16:24:37,SANGAT SERU APALAGI KALAU SUDAH TERBIASA BANGET MAINNYA,sangat seru apalagi kalau sudah terbiasa banget mainnya,sangat seru apalagi kalau sudah terbiasa sekali mainnya,sangat seru apalagi kalau sudah biasa sekali main
188f72c1-0a64-478b-9faf-5294296818fd,Arxlang,benerin dulu game nya bikin orng ngelek aja padahal jaringan bagus tapi sering ngelek orng lagi ngerank tiba tiba aj ngelek bikin bintang orang turun aja,1,2026-07-12 16:22:52,benerin dulu game nya bikin orng ngelek aja padahal jaringan bagus tapi sering ngelek orng lagi ngerank tiba tiba aj ngelek bikin bintang orang turun aja,benerin dulu game nya bikin orng ngelek aja padahal jaringan bagus tapi sering ngelek orng lagi ngerank tiba tiba aj ngelek bikin bintang orang turun aja,perbaiki dulu game nya buat orng lag saja padahal jaringan bagus tapi sering lag orng lagi ngerank tiba tiba saja lag buat bintang orang turun saja,baik dulu game nya buat orng lag saja padahal jaring bagus tapi sering lag orng lagi ngerank tiba tiba saja lag buat bintang orang turun saja
71445851-18c6-48c9-8a98-409914da5f63,anassmk09 anassmk09,ml itu seru,5,2026-07-12 16:21:02,ml itu seru,ml itu seru,mobile legends itu seru,mobile legends itu seru
c58aa7c4-6632-464f-8bbf-532ed889436d,Dani,"game stres. rank udah legend tiga, mau push trus Ampe mitik main 7 jam lebih tapi malah Lose streak mulu Ampe epic. ini game cuman buat stres bukan have fun",1,2026-07-12 16:19:54,"game stres. rank udah legend tiga, mau push trus Ampe mitik main 7 jam lebih tapi malah Lose streak mulu Ampe epic. ini game cuman buat stres bukan have fun",game stres rank udah legend tiga mau push trus ampe mitik main jam lebih tapi malah lose streak mulu ampe epic ini game cuman buat stres bukan have fun,game stres rank sudah legend tiga mau push terus sampai mythic main jam lebih tapi malah kalah beruntun selalu sampai epic ini game hanya buat stres bukan have fun,game stres rank sudah legend tiga mau push terus sampai mythic main jam lebih tapi malah kalah untun selalu sampai epic ini game hanya buat stres bukan have fun
dba169fd-f79f-42f6-9477-1a69b300d615,Yadi Fitriyadi,game nya busuk,1,2026-07-12 16:19:40,game nya busuk,game nya busuk,game nya busuk,game nya busuk
b4e97194-4615-47c6-81e0-c007f5e84cf9,Amba Tronn,"game nya bagus, tapi plsss kasih aku ws muntunnn",5,2026-07-12 16:19:31,"game nya bagus, tapi plsss kasih aku ws muntunnn",game nya bagus tapi pls kasih aku ws muntun,game nya bagus tapi pls kasih saya win streak moonton,game nya bagus tapi pls kasih saya win streak moonton
e9cb6e94-3a62-4113-b82b-4e40eed48a0a,cuci handayani,game nya agak bagus tapi kalo main rank pasti ada troll,5,2026-07-12 16:19:07,game nya agak bagus tapi kalo main rank pasti ada troll,game nya agak bagus tapi kalo main rank pasti ada troll,game nya agak bagus tapi kalau main rank pasti ada troll,game nya agak bagus tapi kalau main rank pasti ada troll
d89c3d3a-1b58-4a23-b510-8567af40c983,Juwilman Halawa,buff aulus lagi moonton pls,5,2026-07-12 16:19:03,buff aulus lagi moonton pls,buff aulus lagi moonton pls,kuat aulus lagi moonton pls,kuat aulus lagi moonton pls
391666b0-8b20-4db3-8bf1-e84ac5069517,keenan Ibnu Satriyo,Wayulu min hok udah rilis,5,2026-07-12 16:18:51,Wayulu min hok udah rilis,wayulu min hok udah rilis,wayulu min game lain sudah rilis,wayulu min game lain sudah rilis
8f202224-1c4b-4d88-9dab-9b483701d285,AL MAGHRIBI BINTANG PAMUNGKAS,GAMEE ANJJ BIKINN SAKITT KEPALAA MUSUHH NYAA JAGO TIM GUA KAYAA ANJJ PLISS LAHH YANGG ADILL MONTONN,1,2026-07-12 16:17:03,GAMEE ANJJ BIKINN SAKITT KEPALAA MUSUHH NYAA JAGO TIM GUA KAYAA ANJJ PLISS LAHH YANGG ADILL MONTONN,gamee anjj bikinn sakitt kepalaa musuhh nyaa jago tim gua kayaa anjj pliss lahh yangg adill montonn,gamee anjj bikinn sakitt kepalaa musuhh nya jago tim saya kayaa anjj tolong lahh yangg adill montonn,gamee anjj bikinn sakitt kepalaa musuhh nya jago tim saya kayaa anjj tolong lahh yangg adill montonn
846200e7-042b-45d8-9d66-eef6f02d00a7,Abi Manyu,keren,5,2026-07-12 16:14:26,keren,keren,keren,keren
14a57244-e0a0-42c5-b682-742971427d69,Nadif al Fayad Ramadhan,permainannya seru bgt gak kayak game sebelah,5,2026-07-12 16:13:20,permainannya seru bgt gak kayak game sebelah,permainannya seru bgt gak kayak game sebelah,permainannya seru sekali tidak seperti game sebelah,main seru sekali tidak seperti game belah
ae6a0565-5334-42cb-b61a-fa3bd5715a87,sintong gultom,"game taiii, gk masuk akal mytic solo 1 tim ada legend sama mytic lawan honor semua. yg bner kalo bikin match lah",1,2026-07-12 16:11:40,"game taiii, gk masuk akal mytic solo 1 tim ada legend sama mytic lawan honor semua. yg bner kalo bikin match lah",game tai gk masuk akal mytic solo tim ada legend sama mytic lawan honor semua yg bner kalo bikin match lah,game buruk tidak masuk akal mythic sendiri tim ada legend sama mythic lawan honor semua yang bner kalau buat match lah,game buruk tidak masuk akal mythic sendiri tim ada legend sama mythic lawan honor semua yang bner kalau buat match lah
e7441b70-6812-4da8-b340-4bad2d3ad154,zakki firoos ramadhan,jaringan nya selalu buruk x waktu main,1,2026-07-12 16:10:32,jaringan nya selalu buruk x waktu main,jaringan nya selalu buruk x waktu main,jaringan nya selalu buruk x waktu main,jaring nya selalu buruk x waktu main
a8d238ca-e244-436a-82a3-303d030bc2ef,Muhammad Ridwan,sya suka,5,2026-07-12 16:09:14,sya suka,sya suka,sya suka,sya suka
192a70f7-785f-412e-95e9-8d18d778f46a,Nedie gaming,"Benerin macthmaking dulu jangan banyakin event skin,gw masih Mawi ketemu honor aneh bet kocak,ga lucu sumpah udh dari tadi ketemu tim yang ga bisa main,padahal udah Mawi adil kah begitu?",1,2026-07-12 16:07:30,"Benerin macthmaking dulu jangan banyakin event skin,gw masih Mawi ketemu honor aneh bet kocak,ga lucu sumpah udh dari tadi ketemu tim yang ga bisa main,padahal udah Mawi adil kah begitu?",benerin macthmaking dulu jangan banyakin event skingw masih mawi ketemu honor aneh bet kocakga lucu sumpah udh dari tadi ketemu tim yang ga bisa mainpadahal udah mawi adil kah begitu,perbaiki macthmaking dulu jangan banyakin event skingw masih romawi ketemu honor aneh sekali kocakga lucu sumpah sudah dari tadi ketemu tim yang tidak bisa mainpadahal sudah romawi adil kah begitu,baik macthmaking dulu jangan banyakin event skingw masih romawi ketemu honor aneh sekali kocakga lucu sumpah sudah dari tadi ketemu tim yang tidak bisa mainpadahal sudah romawi adil kah begitu
8e0b7bf2-03f9-40fd-a95b-a93570160edf,eka kartika,lostrik terus dah,1,2026-07-12 16:07:12,lostrik terus dah,lostrik terus dah,lose streak terus sudah,lose streak terus sudah
ebf7b591-5f18-4897-b8ee-4279cc5325db,Khoir Kids shop,game ini sangat bagus dan seru,5,2026-07-12 16:06:14,game ini sangat bagus dan seru,game ini sangat bagus dan seru,game ini sangat bagus dan seru,game ini sangat bagus dan seru
0fb0e894-43cf-4907-aa2a-2ff287aae89e,Udinbicolink Udin,game pascol ini bujang 6,1,2026-07-12 16:04:33,game pascol ini bujang 6,game pascol ini bujang,game pascol ini bujang,game pascol ini bujang
3add0828-8783-46f4-af0a-527e7f9dfcdb,Mocchi Omo,loveit❤💯,5,2026-07-12 16:04:30,loveit❤💯,loveit,loveit,loveit
076fa02e-15a5-4212-8ffb-c750a0dfde2a,Madinah mecca,"ihhh GILAA seruu banget montoon 😭, TAPI AKOE STUCK DI BADAK IJO 🦏🦏🦏🦏",4,2026-07-12 16:04:11,"ihhh GILAA seruu banget montoon  sedih , TAPI AKOE STUCK DI BADAK IJO 🦏🦏🦏🦏",ih gilaa seruu banget montoon sedih tapi akoe stuck di badak ijo,ih gilaa seruu sekali moonton sedih tapi akoe stuck di badak ijo,ih gilaa seruu sekali moonton sedih tapi akoe stuck di badak ijo
1f2467e5-ca9e-4d42-90a1-1c0672db28bc,Hilmy,game nya bagus,5,2026-07-12 16:04:02,game nya bagus,game nya bagus,game nya bagus,game nya bagus
e830fe84-668e-4c51-bb41-e30ae390ca07,Cliff Frank allen,game stres,5,2026-07-12 16:03:43,game stres,game stres,game stres,game stres
2b3d5da6-a888-496b-8f56-f447bcfb2716,Muhammad Wildan,"GAME BIKIN STRES, NAIK DARAH,BIKIN GILA,BIKIN DEPRESI, BIKIN MARAH,BIKIN ORANG NANGIS,BIKIN ORANG ORANG DI HINA ,BIKIN TOXIC,KALO KALAH PLAYER PADA MARAH. maaf 😅",1,2026-07-12 16:02:13,"GAME BIKIN STRES, NAIK DARAH,BIKIN GILA,BIKIN DEPRESI, BIKIN MARAH,BIKIN ORANG NANGIS,BIKIN ORANG ORANG DI HINA ,BIKIN TOXIC,KALO KALAH PLAYER PADA MARAH. maaf 😅",game bikin stres naik darahbikin gilabikin depresi bikin marahbikin orang nangisbikin orang orang di hina bikin toxickalo kalah player pada marah maaf,game buat stres naik darahbikin gilabikin depresi buat marahbikin orang nangisbikin orang orang di hina buat toxickalo kalah player pada marah maaf,game buat stres naik darahbikin gilabikin depresi buat marahbikin orang nangisbikin orang orang di hina buat toxickalo kalah player pada marah maaf
26226578-d414-44b6-8689-7344dc298634,Rafki,"min tolong di perbaikin lagi servernya karna menyebabkan lag dan saat saya bermain solo itu jangan di ditemukan sama yang party an lah kan lost treak terus, kalo nimpa di pikir min admin tuempekkkkkkkkkk, admin langsung respon itu hal yang bagus, min bisa enggak sih? kalo legend itu jangan di temukannya sama IMO atau honor soalnya resah banget gabisa menang",5,2026-07-12 16:01:45,"min tolong di perbaikin lagi servernya karna menyebabkan lag dan saat saya bermain solo itu jangan di ditemukan sama yang party an lah kan lost treak terus, kalo nimpa di pikir min admin tuempekkkkkkkkkk, admin langsung respon itu hal yang bagus, min bisa enggak sih? kalo legend itu jangan di temukannya sama IMO atau honor soalnya resah banget gabisa menang",min tolong di perbaikin lagi servernya karna menyebabkan lag dan saat saya bermain solo itu jangan di ditemukan sama yang party an lah kan lost treak terus kalo nimpa di pikir min admin tuempek admin langsung respon itu hal yang bagus min bisa enggak sih kalo legend itu jangan di temukannya sama imo atau honor soalnya resah banget gabisa menang,min tolong di perbaikin lagi servernya karena menyebabkan lambat dan saat saya bermain sendiri itu jangan di ditemukan sama yang tim an lah kan lost treak terus kalau nimpa di pikir min admin tuempek admin langsung respon itu hal yang bagus min bisa enggak sih kalau legend itu jangan di temukannya sama immortal atau honor soalnya resah sekali tidak bisa menang,min tolong di perbaikin lagi servernya karena sebab lambat dan saat saya main sendiri itu jangan di temu sama yang tim an lah kan lost treak terus kalau nimpa di pikir min admin tuempek admin langsung respon itu hal yang bagus min bisa enggak sih kalau legend itu jangan di temu sama immortal atau honor soal resah sekali tidak bisa menang
d14cf7db-fd06-408e-a47b-5915bb319c1f,Revando satria Pratama,player nya ramah,1,2026-07-12 15:59:52,player nya ramah,player nya ramah,player nya ramah,player nya ramah
24ad5c79-0aa0-4169-9856-1a1230fbbe0d,Lut Fi,jaringan di geme nya hijau tapi ngelag,3,2026-07-12 15:59:33,jaringan di geme nya hijau tapi ngelag,jaringan di geme nya hijau tapi ngelag,jaringan di game nya hijau tapi lag,jaring di game nya hijau tapi lag
bbcece9a-2753-4d57-a2cc-2e722404226a,CC- TV,game moba paling jelek,1,2026-07-12 15:59:31,game moba paling jelek,game moba paling jelek,game moba paling jelek,game moba paling jelek
90d61a3f-0126-4336-8ae0-4c15a033ac99,Aulia Rahmad,matchmaking tidak jelas. kalo udah menang sekali ..lawan selanjutnya pasti keras sedangkan tim random kita di kasih yang baru main. sistem macam apa ini..??,1,2026-07-12 15:57:40,matchmaking tidak jelas. kalo udah menang sekali ..lawan selanjutnya pasti keras sedangkan tim random kita di kasih yang baru main. sistem macam apa ini..??,matchmaking tidak jelas kalo udah menang sekali lawan selanjutnya pasti keras sedangkan tim random kita di kasih yang baru main sistem macam apa ini,matchmaking tidak jelas kalau sudah menang sekali lawan selanjutnya pasti keras sedangkan tim random kita di kasih yang baru main sistem macam apa ini,matchmaking tidak jelas kalau sudah menang sekali lawan lanjut pasti keras sedang tim random kita di kasih yang baru main sistem macam apa ini
0f4abbcb-ea49-431e-a096-b9892674b482,Agung .Iskandar,"Kepada yang terhormat MLBB tolong lah bilang in bugg nya gw cape , setiap kali main udah ws , trus di kasih bugg nge lagg pass mau war, padahal jaringan bagus , trus kluar sendiri dari game , pas mau login lagi lama, padahal posisi mau menang, pas udah masuk lagi ke game nya langsung selesai trus kalah , jangan ngecewa in players players lama ya , maaf ku kasih Bintang 1",1,2026-07-12 15:54:39,"Kepada yang terhormat MLBB tolong lah bilang in bugg nya gw cape , setiap kali main udah ws , trus di kasih bugg nge lagg pass mau war, padahal jaringan bagus , trus kluar sendiri dari game , pas mau login lagi lama, padahal posisi mau menang, pas udah masuk lagi ke game nya langsung selesai trus kalah , jangan ngecewa in players players lama ya , maaf ku kasih Bintang 1",kepada yang terhormat mlbb tolong lah bilang in bugg nya gw cape setiap kali main udah ws trus di kasih bugg nge lagg pass mau war padahal jaringan bagus trus kluar sendiri dari game pas mau login lagi lama padahal posisi mau menang pas udah masuk lagi ke game nya langsung selesai trus kalah jangan ngecewa in players players lama ya maaf ku kasih bintang,kepada yang terhormat mobile legends tolong lah bilang in bugg nya saya lelah setiap kali main sudah win streak terus di kasih bugg nge lagg pass mau war padahal jaringan bagus terus kluar sendiri dari game pas mau login lagi lama padahal posisi mau menang pas sudah masuk lagi ke game nya langsung selesai terus kalah jangan ngecewa in players players lama ya maaf saya kasih bintang,kepada yang hormat mobile legends tolong lah bilang in bugg nya saya lelah tiap kali main sudah win streak terus di kasih bugg nge lagg pass mau war padahal jaring bagus terus kluar sendiri dari game pas mau login lagi lama padahal posisi mau menang pas sudah masuk lagi ke game nya langsung selesai terus kalah jangan ngecewa in players players lama ya maaf saya kasih bintang
6724ab6e-db51-4918-86cf-8becc1c69320,Siti Mentari,"saya sangat kecewa sama moonton ☹️,karna setiap saya main game ini selalu aja lag,juga penyimpanan nya sangat banyak,pls yah moonton turunin penyimpanan nya..:( aku hanya ingin main game ini dengan tenang dan lancar...dan aku hanya memiliki ram 2/32gb saja..:(( plss turunin lagi,banyak yang kecewa sama game ini karna masalah ini jga,kadang kadang bunyi mesin cukur...jadi turunin lebih ringan lagi yaaa :((",1,2026-07-12 15:54:24,"saya sangat kecewa sama moonton  kecewa ,karna setiap saya main game ini selalu aja lag,juga penyimpanan nya sangat banyak,pls yah moonton turunin penyimpanan nya..:( aku hanya ingin main game ini dengan tenang dan lancar...dan aku hanya memiliki ram 2/32gb saja..:(( plss turunin lagi,banyak yang kecewa sama game ini karna masalah ini jga,kadang kadang bunyi mesin cukur...jadi turunin lebih ringan lagi yaaa :((",saya sangat kecewa sama moonton kecewa karna setiap saya main game ini selalu aja lagjuga penyimpanan nya sangat banyakpls yah moonton turunin penyimpanan nya aku hanya ingin main game ini dengan tenang dan lancardan aku hanya memiliki ram gb saja plss turunin lagibanyak yang kecewa sama game ini karna masalah ini jgakadang kadang bunyi mesin cukurjadi turunin lebih ringan lagi ya,saya sangat kecewa sama moonton kecewa karena setiap saya main game ini selalu saja lagjuga penyimpanan nya sangat banyakpls ya moonton turunin penyimpanan nya saya hanya ingin main game ini dengan tenang dan lancardan saya hanya memiliki ram gb saja plss turunin lagibanyak yang kecewa sama game ini karena masalah ini jgakadang kadang bunyi mesin cukurjadi turunin lebih ringan lagi ya,saya sangat kecewa sama moonton kecewa karena tiap saya main game ini selalu saja lagjuga simpan nya sangat banyakpls ya moonton turunin simpan nya saya hanya ingin main game ini dengan tenang dan lancardan saya hanya milik ram gb saja plss turunin lagibanyak yang kecewa sama game ini karena masalah ini jgakadang kadang bunyi mesin cukurjadi turunin lebih ringan lagi ya
adf3c29d-8aa8-4826-ba44-292c502a957e,Lastri Andiani,hidup tanpa ni game adem banget asli,1,2026-07-12 15:53:44,hidup tanpa ni game adem banget asli,hidup tanpa ni game adem banget asli,hidup tanpa ini game adem sekali asli,hidup tanpa ini game adem sekali asli
8a2b6bfb-b235-4757-bf03-615fc27e1655,Ciki ORELO,mantap sih grafik lumayan tapi kalau main ada aja mulai dapat tim yang gak bisa main bocil toxic gw rating 3/5 makasih,3,2026-07-12 15:53:34,mantap sih grafik lumayan tapi kalau main ada aja mulai dapat tim yang gak bisa main bocil toxic gw rating 3/5 makasih,mantap sih grafik lumayan tapi kalau main ada aja mulai dapat tim yang gak bisa main bocil toxic gw rating makasih,mantap sih grafik lumayan tapi kalau main ada saja mulai dapat tim yang tidak bisa main anak kecil kasar saya rating makasih,mantap sih grafik lumayan tapi kalau main ada saja mulai dapat tim yang tidak bisa main anak kecil kasar saya rating makasih
a4b8b867-bd8d-4cd3-88f1-8c8f0ff6b137,F Na,"parah bgt moonton ngasih gw losestreak 12x menang 1x doang, game jelekk kikirr, jangan download kalo ga mau stress",1,2026-07-12 15:53:04,"parah bgt moonton ngasih gw losestreak 12x menang 1x doang, game jelekk kikirr, jangan download kalo ga mau stress",parah bgt moonton ngasih gw losestreak x menang x doang game jelekk kikirr jangan download kalo ga mau stress,parah sekali moonton beri saya lose streak x menang x saja game jelekk kikirr jangan download kalau tidak mau stress,parah sekali moonton beri saya lose streak x menang x saja game jelekk kikirr jangan download kalau tidak mau stress
b348c80b-626f-4264-bd7f-75f6b35482c7,Waseso Segoro,banyak yutuber,5,2026-07-12 15:52:10,banyak yutuber,banyak yutuber,banyak yutuber,banyak yutuber
4c2b532d-4385-4d83-8c1a-9a10af4ae9c3,Goeryo Dream,game gampang bug gak pernah dibenerin game jelek tutup aja gak laku,1,2026-07-12 15:51:53,game gampang bug gak pernah dibenerin game jelek tutup aja gak laku,game gampang bug gak pernah dibenerin game jelek tutup aja gak laku,game gampang eror tidak pernah dibenerin game jelek tutup saja tidak laku,game gampang eror tidak pernah dibenerin game jelek tutup saja tidak laku
8ba48e09-ffbf-4cee-b4e2-42b143863811,Zakwan almubarok,banyak yang ngetrolll,1,2026-07-12 15:50:54,banyak yang ngetrolll,banyak yang ngetrol,banyak yang ngetrol,banyak yang ngetrol
18369e1d-83c5-4cd3-9748-aadd0ee431bf,Calvin Dwiki,"Ideally, if you win but don't contribute to the team, you shouldn't gain a star; conversely, if you lose but are the MVP, you shouldn't lose a star.",1,2026-07-12 15:50:01,"Ideally, if you win but don't contribute to the team, you shouldn't gain a star; conversely, if you lose but are the MVP, you shouldn't lose a star.",ideally if you win but dont contribute to the team you shouldnt gain a star conversely if you lose but are the mvp you shouldnt lose a star,ideally if you menang but dont contribute to the team you shouldnt gain a star conversely if you kalah but are the terbaik you shouldnt kalah a star,ideally if you menang but dont contribute to the team you shouldnt gain a star conversely if you kalah but are the baik you shouldnt kalah a star
70938a13-afe8-4a48-8b0d-3b23f0651a65,Aray,game bagus player nya ramah dan jago jago,5,2026-07-12 15:49:17,game bagus player nya ramah dan jago jago,game bagus player nya ramah dan jago jago,game bagus player nya ramah dan jago jago,game bagus player nya ramah dan jago jago
692c04c3-18d0-4cf5-951a-43384ec0f4b6,Muhammadradhikaaditya,"ban aja ini game playstore, gem gaada keadilannya, pas mau naik immortal tinggal 1 bintang aja langsung kalah next match nya",1,2026-07-12 15:48:52,"ban aja ini game playstore, gem gaada keadilannya, pas mau naik immortal tinggal 1 bintang aja langsung kalah next match nya",ban aja ini game playstore gem gaada keadilannya pas mau naik immortal tinggal bintang aja langsung kalah next match nya,blokir saja ini game playstore game gaada keadilannya pas mau naik immortal tinggal bintang saja langsung kalah next match nya,blokir saja ini game playstore game gaada adil pas mau naik immortal tinggal bintang saja langsung kalah next match nya
1f07195e-48b9-45b4-906d-996780fa80a1,M Arasy Abid AS,"matchmaking akhir² ini sangat lama, saya menunggu hampir setengah jam hanya untuk satu pertandingan, itupun belum bisa masuk, tolong dipantau min",4,2026-07-12 15:48:34,"matchmaking akhir² ini sangat lama, saya menunggu hampir setengah jam hanya untuk satu pertandingan, itupun belum bisa masuk, tolong dipantau min",matchmaking akhir ini sangat lama saya menunggu hampir setengah jam hanya untuk satu pertandingan itupun belum bisa masuk tolong dipantau min,matchmaking akhir ini sangat lama saya menunggu hampir setengah jam hanya untuk satu pertandingan itupun belum bisa masuk tolong dipantau min,matchmaking akhir ini sangat lama saya tunggu hampir tengah jam hanya untuk satu tanding itu belum bisa masuk tolong pantau min
b0517653-d3ac-4d76-bd4e-0822a793a7c8,Erga,tolong bang moonton mb nya di kurangin soalnya pas aku main pas war gerak² sendiri,2,2026-07-12 15:47:20,tolong bang moonton mb nya di kurangin soalnya pas aku main pas war gerak² sendiri,tolong bang moonton mb nya di kurangin soalnya pas aku main pas war gerak sendiri,tolong bang moonton mb nya di kurangin soalnya pas saya main pas war gerak sendiri,tolong bang moonton mb nya di rangin soal pas saya main pas war gerak sendiri
624428b3-9ab1-4a55-85ff-bb4a3b3e1b15,miptahudin 001,"mantap nih moonton, walaupun dikasih tim ga jelas kayak saat aku main serius kalah, tapi saat aku main asal asalan menang",4,2026-07-12 15:46:36,"mantap nih moonton, walaupun dikasih tim ga jelas kayak saat aku main serius kalah, tapi saat aku main asal asalan menang",mantap nih moonton walaupun dikasih tim ga jelas kayak saat aku main serius kalah tapi saat aku main asal asalan menang,mantap ini moonton walaupun beri tim tidak jelas seperti saat saya main serius kalah tapi saat saya main asal asalan menang,mantap ini moonton walaupun beri tim tidak jelas seperti saat saya main serius kalah tapi saat saya main asal asal menang
b97e7988-fa41-48b5-badb-ba860e614f84,Ditz Store,game nya bagus tapi tolong padahal sinyal nya bagus tapi pas di in game nya malah ngeleg,5,2026-07-12 15:46:18,game nya bagus tapi tolong padahal sinyal nya bagus tapi pas di in game nya malah ngeleg,game nya bagus tapi tolong padahal sinyal nya bagus tapi pas di in game nya malah ngeleg,game nya bagus tapi tolong padahal sinyal nya bagus tapi pas di in game nya malah lag,game nya bagus tapi tolong padahal sinyal nya bagus tapi pas di in game nya malah lag
9215680c-a116-49ea-a2fc-39d9fb81d71f,ntah mengapa,dpt tim isinya idiot semua👎,1,2026-07-12 15:44:59,dpt tim isinya idiot semua buruk ,dpt tim isinya idiot semua buruk,dapat tim isinya idiot semua buruk,dapat tim isi idiot semua buruk
1daa1c0d-6f2e-4819-9188-5bae4a7b8983,Sarah Sarah,"lag ga wajar,perbaiki tlng, jaringan gw full masih aja?, lama lama gw uniinstal ni game",5,2026-07-12 15:44:18,"lag ga wajar,perbaiki tlng, jaringan gw full masih aja?, lama lama gw uniinstal ni game",lag ga wajarperbaiki tlng jaringan gw full masih aja lama lama gw uniinstal ni game,lambat tidak wajarperbaiki tolong jaringan saya full masih saja lama lama saya uniinstal ini game,lambat tidak wajarperbaiki tolong jaring saya full masih saja lama lama saya uniinstal ini game
9141b42e-8541-4e5e-ba95-e5517417b2f5,Agy alfatha putra Tanjung,game jelek cok gak rekomen kalo kata gua mending main free fire,1,2026-07-12 15:44:07,game jelek cok gak rekomen kalo kata gua mending main free fire,game jelek cok gak rekomen kalo kata gua mending main free fire,game jelek cok tidak rekomen kalau kata saya mending main free fire,game jelek cok tidak rekomen kalau kata saya mending main free fire
